Williamsburg,_Virginia	Williamsburg,_Virginia | description | independent city in Virginia, United States
Nigerian_Air_Force	Nigerian_Air_Force | description | air warfare branch of Nigeria's military
A.C._Lumezzane	A.C._Lumezzane | description | association football club in Italy
Suburban_Legends	Suburban_Legends | description | American ska punk band
33012.0	
Al-Amin_Daggash	Al-Amin_Daggash | description | Nigerian Air Force officer && Al-Amin_Daggash | gender | male
Amsterdam	Amsterdam | description | capital and most populous city of the Netherlands
Pennsylvania	Pennsylvania | description | state of the United States of America
Danish_language	Danish_language | description | North Germanic language
Cleveland	Cleveland | description | city in and county seat of Cuyahoga County, Ohio, United States
Fulton_County,_Georgia	Fulton_County,_Georgia | description | county in Georgia, United States
Stuart_Parker_(footballer)	
Overland_Campaign	Overland_Campaign | description | Conflict during the Civil War (1861-1865)
A.F.C._Blackpool	A.F.C._Blackpool | description | English football club
Whiskey_Rebellion	Whiskey_Rebellion | description | tax protest in the United States from 1791 to 1794
AWD_(vehicle)	
Ashford_Town_(Middlesex)_F.C.	Ashford_Town_(Middlesex)_F.C. | description | association football club
Dane Whitman	
Frederick,_Maryland	Frederick,_Maryland | description | city in Frederick County, Maryland, United States
Autoharp	Autoharp | description | musical string instrument
Metapán, El Salvador	
Brazil_national_under-20_football_team	Brazil_national_under-20_football_team | description | national association football team
17.73 (kilometrePerSeconds)	
Rover_Company	Rover_Company | description | former British car company
Lippincott_Williams_&_Wilkins	Lippincott_Williams_&_Wilkins | description | book publishing imprint descended in part from J. B. Lippincott & Co.
Bundelkhand	Bundelkhand | description | geographic region of central India
8820.0(minutes)	
Alexandria,_Virginia	Alexandria,_Virginia | description | city in the state of Virginia, United States
Addiction	Addiction | description | state characterized by compulsive engagement in rewarding stimuli despite adverse consequences
Carlo_Abarth	Carlo_Abarth | description | Automobile engineer, designer and racecar driver (1908-1979) && Carlo_Abarth | gender | male
V6_engine	V6_engine | description | piston engine with six cylinders in a "V" configuration
NASA	NASA | description | independent agency of the United States Federal Government
FC_Rubin_Kazan	FC_Rubin_Kazan | description | Russian association football club in Kazan, Tatarstan
Lancia_Thema	Lancia_Thema | description | Executive car produced by Lancia
&minus;7	
Serie_D	Serie_D | description | highest Italian non-professional association football league
KV_Mechelen	
1981-04-03	
Astérix	
Ukraine	Ukraine | description | country in Eastern Europe
Belgium	Belgium | description | country in western Europe since 1830
1473-5571	
Live_Nation_Entertainment	Live_Nation_Entertainment | description | American entertainment company
Ruth Ribicoff	
Andrew_Rayel	Andrew_Rayel | description | Moldovan DJ && Andrew_Rayel | gender | male
Georgia	Georgia | description | Wikimedia disambiguation page
Entertainment	Entertainment | description | activity that holds the attention and interest of an audience, or gives pleasure and delight
Malaysian_Indian	
110_Lydia	110_Lydia | description | main-belt asteroid
Benitoite	Benitoite | description | cyclosilicate mineral
21.2	
Research_university	Research_university | description | university committed to research as a central part of its mission
Perth	Perth | description | capital city of Western Australia, Australia
Brandon,_Manitoba	Brandon,_Manitoba | description | city in Manitoba, Canada
İstanbulspor_A.Ş.	
Netherlands_national_under-17_football_team	Netherlands_national_under-17_football_team | description | national association football team
Labour_Party_(UK)	Labour_Party_(UK) | description | political party in the United Kingdom
1947-03-13	
Asher_and_Mary_Isabelle_Richardson_House	Asher_and_Mary_Isabelle_Richardson_House | description | building in Asherton, Dimmit County, Texas
Hardtop	Hardtop | description | automobile roof
22591.38	
Itzik_Braverman	
75.0 million (dollars)	
Roadside_Attractions	Roadside_Attractions | description | film production company
Purple_finch	Purple_finch | description | species of bird
Japanese_occupation_of_British_Borneo	Japanese_occupation_of_British_Borneo | description | British Borneo (Sarawak, Brunei, Labuan (island), and British North Borneo) under Japanese occupation
Chief Justice	
Sri_Jayawardenepura_Kotte	Sri_Jayawardenepura_Kotte | description | administrative capital of Sri Lanka
Maple_Ridge_Township,_Alpena_County,_Michigan	Maple_Ridge_Township,_Alpena_County,_Michigan | description | township in Alpena County, Michigan
Dijon	Dijon | description | commune in Côte-d'Or, France
Black_Canadians	Black_Canadians | description | racial or ethnic group in Canada with African ancestry
Cake	Cake | description | baked dessert
Washington,_D.C.	Washington,_D.C. | description | capital city of the United States
Fort Campbell, KY, raised in Dothan, AL	
Albert_E._Austin	Albert_E._Austin | description | Politician, physician (1877-1942) && Albert_E._Austin | gender | male
Austria_national_football_team	Austria_national_football_team | description | men's national association football team representing Austria
1986-04-15	
320_South_Boston_Building	320_South_Boston_Building | description | high-rise building located in downtown Tulsa
1516.6700000000003 (days)	
Meyer_Werft	Meyer_Werft | description | shipyard
Warton,_Fylde	Warton,_Fylde | description | village in Fylde, Lancashire, UK
Tuanku_Bujang_Tuanku_Othman	
Macmillan_Publishers	Macmillan_Publishers | description | International publishing company
0-7156-3648-0	
AEK_Athens_F.C.	AEK_Athens_F.C. | description | association football club in Greece
2006-12-31	
Asilomar_State_Beach	Asilomar_State_Beach | description | state park in California
Dublin	Dublin | description | capital city of Ireland
2000-01-01	
18.0 g	
2014–15_Regionalliga	2014–15_Regionalliga | description | 7th season of the Regionalliga
165.33	
Paris, New York or Hong Kong	
Al-Jaish_SC_(Syria)	Al-Jaish_SC_(Syria) | description | association football club
George_MacDonald	George_MacDonald | description | Scottish author, poet and Christian minister && George_MacDonald | gender | male
Steve_Spagnuolo	Steve_Spagnuolo | description | American football player and coach && Steve_Spagnuolo | gender | male
11.35	
Cyril_Frankel	Cyril_Frankel | description | Film and television director (1921-2017) && Cyril_Frankel | gender | male
156.0 (kelvins)	
Four_World_Trade_Center	
Lemper	Lemper | description | Indonesian savoury snack made of glutinous rice
Alan_B._Miller_Hall	Alan_B._Miller_Hall | description | academic in Williamsburg, Virginia
1219.0	
Akeem_Ayers	Akeem_Ayers | description | American football player && Akeem_Ayers | gender | male
Stan_Lee	Stan_Lee | description | American comic book writer (1922-2018) && Stan_Lee | gender | male
Matteo_Renzi	Matteo_Renzi | description | Italian politician (born 1975) && Matteo_Renzi | gender | male
Annie_Dunne	Annie_Dunne | description | book by Sebastian Barry
Presenter	Presenter | description | Wikimedia disambiguation page
Baku_Turkish_Martyrs'_Memorial	
94.0	
Virginia_DeMarce	Virginia_DeMarce | description | American historian && Virginia_DeMarce | gender | female
0-374-26131-8	
Indie_rock	Indie_rock | description | genre of rock music
UT Austin, B.S. 1955	
VAM Classic	
Steve_Bright	
0.0155 (kilometrePerSeconds)	
David_Scott	David_Scott | description | American engineer, retired U.S. Air Force officer, former test pilot, and former NASA astronaut && David_Scott | gender | male
252000.0 (millimetres)	
Banyumasan_people	Banyumasan_people | description | Indonesian ethnic group
Sesame_oil	Sesame_oil | description | sesame seed oil
Darinka_Dentcheva	Darinka_Dentcheva | description | Bulgarian-American mathematician && Darinka_Dentcheva | gender | female
Above_the_Veil	Above_the_Veil | description | novel by Garth Nix
Mondelez_International	Mondelez_International | description | American multinational confectionery, food and beverage conglomerate
1421.2 (inhabitants per square kilometre)	
São_José_dos_Pinhais	São_José_dos_Pinhais | description | municipality of Brazil
Sheikh_Russel_KC	Sheikh_Russel_KC | description | footballer
A.S._Livorno_Calcio	
Luxury_vehicle	
Christian_Heinrich_Friedrich_Peters	Christian_Heinrich_Friedrich_Peters | description | German-American academic and astronomer (1813–1890) && Christian_Heinrich_Friedrich_Peters | gender | male
Mantecorp	
Andrew_Mitchell	Andrew_Mitchell | description | British politician (born 1956) && Andrew_Mitchell | gender | male
Politician	Politician | description | person involved in politics; person who holds or seeks positions in government
Brazilians_in_Japan	Brazilians_in_Japan | description | overview about Brazilians in Japan
Nord_(Year_of_No_Light_album)	Nord_(Year_of_No_Light_album) | description | 2006 album by Year of No Light
Roland Desmond	
Radboud_University_Nijmegen	Radboud_University_Nijmegen | description | University in Nijmegen, the Netherlands
Los_Angeles_Rams	Los_Angeles_Rams | description | professional American football team based in the Los Angeles metropolitan area
High_fantasy	High_fantasy | description | sub-genre of fantasy fiction defined by a fantastical setting
Reşadiye	Reşadiye | description | district of Tokat, Turkey
250_Delaware_Avenue	
5.7 (kilograms)	
Uruguay_Olympic_football_team	Uruguay_Olympic_football_team | description | national association football team
Justicialist_Party	Justicialist_Party | description | political party in Argentina
Apollo_11	Apollo_11 | description | first spaceflight that landed humans on the Moon
1865-8784	
Tokat	Tokat | description | city in Turkey
Asian_South_Africans	
Broadcasting_House	Broadcasting_House | description | headquarters and registered office of the BBC in London, England
Leinster	Leinster | description | province in Ireland
George_Monson	George_Monson | description | Wikimedia disambiguation page
Solanaceae	Solanaceae | description | family of plants
Akita_Museum_of_Art	Akita_Museum_of_Art | description | museum in Japan
La_Crosse,_Wisconsin	La_Crosse,_Wisconsin | description | city in and county seat of La Crosse County, Wisconsin
Owen_Glendower_(novel)	Owen_Glendower_(novel) | description | historical novel by John Cowper Powys first published 1941
5.6 (kilograms)	
Kidney_bean	Kidney_bean | description | variety of the common bean (Phaseolus vulgaris)
Stadio_Olimpico	Stadio_Olimpico | description | stadium in Rome, Italy
Lars_Løkke_Rasmussen	Lars_Løkke_Rasmussen | description | Danish politician && Lars_Løkke_Rasmussen | gender | male
Lazio	Lazio | description | administrative region of Italy
Afonso_Pena_International_Airport	Afonso_Pena_International_Airport | description | airport
Aleksandra_Kovač	Aleksandra_Kovač | description | Yugoslav/Serbian singer and composer && Aleksandra_Kovač | gender | female
Ted_Willis	
Strawberry	Strawberry | description | nothospecies of red medium-sized plant
Olusegun_Obasanjo	Olusegun_Obasanjo | description | Nigerian president (1999-2007) and military leader (1976–79) && Olusegun_Obasanjo | gender | male
Drone_music	Drone_music | description | minimalist music genre
Musician	Musician | description | person who composes, conducts or performs music
Augustus_Pugin	Augustus_Pugin | description | English architect and designer && Augustus_Pugin | gender | male
605718000.0 (kilometres)	
Bakewell_tart	Bakewell_tart | description | English confection consisting of a shortcrust pastry with a layer of jam and a sponge using ground almonds
Stadio_Armando_Picchi	Stadio_Armando_Picchi | description | multi-purpose stadium in Livorno, Italy
J._R._R._Tolkien	J._R._R._Tolkien | description | British philologist and author of classic high fantasy works (1892-1973) && J._R._R._Tolkien | gender | male
Karysun_/_Year_of_No_Light	Karysun_/_Year_of_No_Light | description | 2009 single by Karysun and Year of No Light
Charles_Michel	Charles_Michel | description | Belgian politician, former Prime Minister of Belgium, President of the European Council && Charles_Michel | gender | male
1910-12-25	
Frank_Borman	Frank_Borman | description | American astronaut && Frank_Borman | gender | male
St. Benedict's Monastery, Adisham, Haputhale, Sri Lanka	
Buxton	Buxton | description | town in Derbyshire, England
Rock_(geology)	Rock_(geology) | description | naturally occurring solid aggregate of one or more minerals or mineraloids
18.52	
Buffalo,_New_York	Buffalo,_New_York | description | city and county seat of Erie County, New York, United States
June 1981	June 1981 | description | month of 1981
Cornish_language	Cornish_language | description | Brythonic Celtic language and a recognised minority language of the United Kingdom
The_Grantville_Gazette	The_Grantville_Gazette | description | book by Eric Flint
Subsidiary	Subsidiary | description | company that is completely or partly owned and partly or wholly controlled by another company
Second_Battle_of_Rappahannock_Station	Second_Battle_of_Rappahannock_Station | description | battle
B.M. Reddy	
Alan_Martin_(footballer)	
Juliet_Mills	Juliet_Mills | description | British actress && Juliet_Mills | gender | female
Maine	Maine | description | state of the United States of America
1513.722 (days)	
1923-11-18	
1982.0	
Manchester	Manchester | description | major city in Greater Manchester, England, UK
The_Progressive_Motion_Picture_Company	
Anyang_Halla	Anyang_Halla | description | ice hockey team
Austria-Hungary	Austria-Hungary | description | constitutional monarchic union from 1867 to October 1918
Vincent H. Crespi, Bernard S. Gerstman, A.T. Charlie Johnson,  Masaaki Tanaka, Enge G. Wang	
Das_Lied_der_Deutschen	
House_of_Low_Culture	House_of_Low_Culture | description | band
Peanut_sauce	Peanut_sauce | description | sauce made from peanuts
Alison_O'Donnell	Alison_O'Donnell | description | Wikimedia disambiguation page
Instrumental_music	
-71.0 (degreeCelsius)	
Defender_(football)	
99.792 (kilograms)	
Franklin_D._Roosevelt	Franklin_D._Roosevelt | description | president of the United States from 1933 to 1945 && Franklin_D._Roosevelt | gender | male
Albuquerque,_New_Mexico	Albuquerque,_New_Mexico | description | city and county seat of Bernalillo County, New Mexico, United States and the largest city in the state
White_rice	White_rice | description | Rice which has had the brownish hull polished off, leaving a white-colored grain.
PAS_Tehran_F.C.	PAS_Tehran_F.C. | description | association football club
2014–15_Topklasse	2014–15_Topklasse | description | game season
Texan	
Member of the House of Representatives	
Ralph Payne	
1439.0	
Suwałki	Suwałki | description | town in Poland
Pork	Pork | description | meat from a pig
Adirondack_Regional_Airport	Adirondack_Regional_Airport | description | airport in New York, United States of America
Jacksonville_Dolphins	Jacksonville_Dolphins | description | collegiate sports club in the United States
Makis_Voridis	Makis_Voridis | description | Greek politician && Makis_Voridis | gender | male
1147_Stavropolis	1147_Stavropolis | description | asteroid
James_Pain	James_Pain | description | British architect (1779-1877) && James_Pain | gender | male
Cyrus_Vance,_Jr.	
DuPage_County,_Illinois	DuPage_County,_Illinois | description | county in Illinois, United States
O_Canada	O_Canada | description | national anthem of Canada
Electroacoustic_music	Electroacoustic_music | description | music genre
Lettuce	Lettuce | description | plant species
Arts_and_Crafts_movement	Arts_and_Crafts_movement | description | international design movement
2.4 (litres)	
George_H._W._Bush	George_H._W._Bush | description | 41st President of the United States (1989–1993) && George_H._W._Bush | gender | male
Marousi	Marousi | description | suburb of Athens, Greece
62145.3 (square metres)	
The_Lord_of_the_Rings	The_Lord_of_the_Rings | description | 1954–1955 fantasy novel by J. R. R. Tolkien
Gruppo_Bertone	Gruppo_Bertone | description | Italian automobile company
Altar_of_Plagues	Altar_of_Plagues | description | former Irish black metal Band
Annibale_de_Gasparis	Annibale_de_Gasparis | description | Italian astronomer (1819-1892) && Annibale_de_Gasparis | gender | male
Coatbridge	Coatbridge | description | town in North Lanarkshire, Scotland, UK
Ícolo_e_Bengo	Ícolo_e_Bengo | description | municipality of Angola
Central_Español	Central_Español | description | association football club
Coritiba_Foot_Ball_Club	Coritiba_Foot_Ball_Club | description | Brazilian football club from Curitiba
Empoli_F.C.	Empoli_F.C. | description | Italian association football club
Pontiac_Rageous	Pontiac_Rageous | description | motor vehicle
Frank_G._Jackson	Frank_G._Jackson | description | 56th mayor of Cleveland && Frank_G._Jackson | gender | male
Legion_of_Honour	Legion_of_Honour | description | highest French order (military and civil)
Grigory_Neujmin	Grigory_Neujmin | description | Russian astronomer && Grigory_Neujmin | gender | male
1095.0	
Supermini	Supermini | description | car size classification, larger than a city car and smaller than a small family car
Persea	Persea | description | genus of plants
64.008	
Main course	Main course | description | featured or primary dish in a meal consisting of several courses
Italians	Italians | description | ethnic group native to Italy
5.4 (metres)	
Wheeler,_Texas	Wheeler,_Texas | description | city in Texas, United States
Tennis	Tennis | description | racket sport played on a court bisected by a net
Colwyn_Bay_F.C.	Colwyn_Bay_F.C. | description | association football club
Alan_Jaggs	Alan_Jaggs | description | film editor  (1918–2008) && Alan_Jaggs | gender | male
Atlanta	Atlanta | description | city in DeKalb and Fulton counties in Georgia, United States, county seat city of Fulton County and Georgia federated state capital city
FC_Samtredia	FC_Samtredia | description | association football club in Georgia
Inkpot_Award	Inkpot_Award | description | comics award
Vandenberg_AFB_Space_Launch_Complex_3	
Jorge_Humberto_Rodríguez	
Jean-Michel_Aulas	Jean-Michel_Aulas | description | French businessman && Jean-Michel_Aulas | gender | male
Secretary_of_State_of_Vermont	Secretary_of_State_of_Vermont | description | constitutional office in Vermont
324.0	
Petah_Tikva	Petah_Tikva | description | city in Israel
Acharya_Institute_of_Technology	Acharya_Institute_of_Technology | description | engineering and management college in Bangalore, India
Norbert_Lammert	Norbert_Lammert | description | German politician, president of the Bundestag && Norbert_Lammert | gender | male
South_Capitol_Street	South_Capitol_Street | description | street in Washington, D.C., United States
Mathematical_optimization	Mathematical_optimization | description | study of mathematical algorithms for optimization problems
Chișinău, Moldova	
Fall_Creek_Township,_Madison_County,_Indiana	Fall_Creek_Township,_Madison_County,_Indiana | description | township in Madison County, Indiana
3.0 (kilograms)	
President_pro_tempore_of_the_Texas_Senate	
3090.0	
Lemon	Lemon | description | nothospecies of plant
Capital_city	Capital_city | description | primary governing city of a top-level (country) or first-level subdivision (country, state, province, etc) political entity
Raúl_Fernando_Sendic_Rodríguez	Raúl_Fernando_Sendic_Rodríguez | description | Uruguayan politician && Raúl_Fernando_Sendic_Rodríguez | gender | male
Dessert	Dessert | description | course that concludes a meal; usually sweet
Hohne	Hohne | description | municipality in the state of Lower Saxony in Germany
C.D._Águila	C.D._Águila | description | association football club
Batagor	Batagor | description | Sundanese dish from Indonesia
Almond	Almond | description | species of plant
Roque_de_los_Muchachos_Observatory	Roque_de_los_Muchachos_Observatory | description | Spanish atronomical observatory
Shenzhou_6	Shenzhou_6 | description | 2005 Chinese manned spaceflight
Straight-six_engine	Straight-six_engine | description | inline piston engine with six cylinders
Qarabağ_FK	Qarabağ_FK | description | association football club
Honda_K_engine	Honda_K_engine | description | motor vehicle engine
Yuzhnoye_Design_Office	Yuzhnoye_Design_Office | description | Ukrainian rocket and satellite designer
Demo_2004_(Year_of_No_Light_album)	
Inline-four_engine	
1958-01-01	
6.81 (square kilometres)	
W_Connection_F.C.	W_Connection_F.C. | description | association football club in Trinidad and Tobago
Albany,_Georgia	Albany,_Georgia | description | county seat of Dougherty County, Georgia, United States
Fallujah	Fallujah | description | city in the Iraqi province of Al Anbar
San_Marcos,_Texas	San_Marcos,_Texas | description | city in Texas, United States
Korean_War	Korean_War | description | 1950-1953 war between North and South Korea
New_York_City	New_York_City | description | largest city in the United States
Coventry	Coventry | description | city in the West Midlands in England, UK
Jeff_Fisher	Jeff_Fisher | description | American football player and coach && Jeff_Fisher | gender | male
Honda_Accord	Honda_Accord | description | series of automobiles manufactured by Honda
1360-0443	
Nurturing Excellence	
Buenos_Aires_City_Legislature	Buenos_Aires_City_Legislature | description | Legislative branch of the City of Buenos Aires
Take_It_Off!	Take_It_Off! | description | 1988 EP by The Honeymoon Killers
Magik_(rapper)	Magik_(rapper) | description | Polish rapper (1978-2000) && Magik_(rapper) | gender | male
Robert_E._Lee	Robert_E._Lee | description | General in Chief of the Armies of the Confederate States && Robert_E._Lee | gender | male
2008-12-17	
Gubbio	Gubbio | description | Italian comune
Andalusia	Andalusia | description | autonomous community of Spain
Williamson_County,_Texas	Williamson_County,_Texas | description | county in Texas, United States
Tomatoes, guanciale, cheese, olive oil	
Baduy	Baduy | description | Wikimedia disambiguation page
Oliver_Wyss	Oliver_Wyss | description | Soccer coach && Oliver_Wyss | gender | male
Thomas Pallesen	
15/33	
New_England_Patriots	New_England_Patriots | description | National Football League franchise in Foxborough, Massachusetts
Bakewell_pudding	
Linebacker	Linebacker | description | defensive position in American football
Marietta,_Ohio	Marietta,_Ohio | description | city in and county seat of Washington County, Ohio
161.54 (square kilometres)	
Dr. G. P. Prabhukumar	
Olympic_Stadium_(Athens)	Olympic_Stadium_(Athens) | description | olympic stadium in Athens, Greece
Bozo_the_Iron_Man	Bozo_the_Iron_Man | description | 1939-1943 robot superhero comic book character
Calcio_Catania	Calcio_Catania | description | Italian association football club
R.S.C._Anderlecht	R.S.C._Anderlecht | description | Belgian association football club
Peoria,_Illinois	Peoria,_Illinois | description | county seat of Peoria County, Illinois, United States
Christian_alternative_rock	Christian_alternative_rock | description | alternative rock music music lyrically grounded in a Christian worldview
Anders_Osborne	Anders_Osborne | description | American singer-songwriter && Anders_Osborne | gender | male
2015-06-27	
Uruguayan_Primera_División	Uruguayan_Primera_División | description | top division professional football league in Uruguay
Humboldt_University	
1926-02-10	
Candombe	Candombe | description | Uruguayan music and dance style
Ministry_of_Public_Works_and_Transport_(Spain)	
Staten_Island	Staten_Island | description | island and borough of New York City, United States of America
Tejano	
Demak Jaya, Jalan Bako, Kuching, Sarawak	
1886-01-01	
1988-01-08	
2702.0	
Brussels	Brussels | description | federal region of Belgium
Summit_Media	Summit_Media | description | company
International_Tennis_Federation	International_Tennis_Federation | description | governing body of international tennis
Year_of_No_Light	Year_of_No_Light | description | Fench music group
Eastern_Province,_Sri_Lanka	Eastern_Province,_Sri_Lanka | description | province of Sri Lanka
California_State_Assembly	California_State_Assembly | description | lower house of the California State Legislature
Angela_Merkel	Angela_Merkel | description | German chemist and politician; chancellor of Germany 2005–2021 && Angela_Merkel | gender | female
Rick Parker	Rick Parker | description | American baseball player && Rick Parker | gender | male
North_Elmham	North_Elmham | description | village and civil parish in Norfolk, UK
Associazione Sportiva	
Vica	Vica | description | Brazilian association football player && Vica | gender | male
London_Borough_of_Havering	London_Borough_of_Havering | description | London borough in North East London, England
131.6 (square kilometres)	
Louis_Levy	Louis_Levy | description | British composer, movie music director && Louis_Levy | gender | male
Soho_Press	Soho_Press | description | New York City-based publisher
Orfeo_(Uruguayan_record_label)	
127.0 (inches)	
2005-04-07	
Alberto_Teisaire	Alberto_Teisaire | description | Argentine politician && Alberto_Teisaire | gender | male
Native_American	
Tractor_Sazi_F.C.	
9.8 (kilograms)	
896.0	
Attica,_Indiana	Attica,_Indiana | description | city in Logan Township, Fountain County, Indiana
Apple	Apple | description | fruit of the apple tree
1885-01-21	
Dallas	Dallas | description | county seat of Dallas County, Texas; ninth largest city in the United States by population
Kempe_Gowda_I	Kempe_Gowda_I | description | Founder of Bangalore && Kempe_Gowda_I | gender | male
283326000000.0	
Banana	Banana | description | elongated, edible fruit produced by several kinds of large herbaceous flowering plants in the genus Musa
Pangasinense_people	
United_States_Ambassador_to_Norway	
Roadburn_Festival	
Pat_Monahan	Pat_Monahan | description | lead vocalist for the band Train && Pat_Monahan | gender | male
Madrid	Madrid | description | capital and largest city of Spain
Germans_of_Romania	Germans_of_Romania | description | ethnic minority in Romania
A_Glastonbury_Romance	A_Glastonbury_Romance | description | novel by John Cowper Powys first published 1932
13/31	
Azerbaijan_Premier_League	Azerbaijan_Premier_League | description | association football league
FK_Mughan	
Chinatown,_San_Francisco	Chinatown,_San_Francisco | description | neighborhood in San Francisco, California, United States
Universal_Records_(defunct_record_label)	
Juan_Perón	Juan_Perón | description | former President of Argentina (1895-1974) && Juan_Perón | gender | male
Spata	Spata | description | town in Attica region, Greece
Cesena	Cesena | description | Italian comune
Diliman	
Guanciale	Guanciale | description | Italian cured meat prepared from pork jowl
−6	
Ambrose	Ambrose | description | Roman theologian and Bishop of Milan (c. 340–397) && Ambrose | gender | male
Hatchback	Hatchback | description | car body configuration with a rear door that swings upward to provide access to a cargo area
Sparta_Rotterdam	Sparta_Rotterdam | description | Dutch association football club
Andrews_County,_Texas	Andrews_County,_Texas | description | county in Texas, United States
Hubei	Hubei | description | province of China
NZ289147	
PSV_Eindhoven	PSV_Eindhoven | description | sports club from Eindhoven, the Netherlands
Sergey_Sobyanin	Sergey_Sobyanin | description | Russian politician && Sergey_Sobyanin | gender | male
Church_of_Denmark	Church_of_Denmark | description | Evangelical-Lutheran denomination in Denmark
Abradab	Abradab | description | Polish rapper, music producer && Abradab | gender | male
Aston_Martin_DBS	Aston_Martin_DBS | description | sports car
Drum_kit	Drum_kit | description | collection of drums and other percussion instruments
Georgian_Soviet_Socialist_Republic	Georgian_Soviet_Socialist_Republic | description | union republic of the Soviet Union
Byron_Brown	Byron_Brown | description | American politician && Byron_Brown | gender | male
Aston_Martin_RHAM/1	Aston_Martin_RHAM/1 | description | highly modified Aston Martin DBS V8 racing car
Ace_Wilder	Ace_Wilder | description | Swedish female singer and songwriter && Ace_Wilder | gender | female
Ben_Urich	Ben_Urich | description | fictional character in Marvel Comics
Euroleague	
Ernie_Colón	Ernie_Colón | description | Puerto Rican American comics artist (1931-2019) && Ernie_Colón | gender | male
Universitas Aarhusiensis	
200_Public_Square	200_Public_Square | description | Third tallest building in Cleveland, Ohio
Prokopis_Pavlopoulos	Prokopis_Pavlopoulos | description | 16th President of the Greek Republic && Prokopis_Pavlopoulos | gender | male
Bacon	Bacon | description | cured and smoked pork belly
Levan_Khomeriki	Levan_Khomeriki | description | Georgian footballer && Levan_Khomeriki | gender | male
United_States_Air_Force	United_States_Air_Force | description | air service branch of the United States Armed Forces
EMI_Records	EMI_Records | description | record label founded by the EMI company
Karnataka	Karnataka | description | Indian state
04/22 'Oostbaan'	
Battle_of_Cold_Harbor	Battle_of_Cold_Harbor | description | major battle of the American Civil War
418476000000.0	
Bread and bacon, with a condiment, often ketchup or brown sauce	
198803.0	
Front-engine_design	
Al-Naft	
Carpi_F.C._1909	Carpi_F.C._1909 | description | association football club in Carpi, Italy
Moscow, Russia	
2989.0	
Bill_Oddie	Bill_Oddie | description | actor, writer, composer, musician, comedian, ornithologist, conservationist, television presenter && Bill_Oddie | gender | male
Acura	Acura | description | luxury vehicle division of Japanese automaker Honda Motor Company
Cármen_Lúcia	Cármen_Lúcia | description | Brazilian judge (1954) && Cármen_Lúcia | gender | female
Aktieselskab	Aktieselskab | description | type of business entity in Denmark
The_Wildweeds	
Simon_&_Schuster	Simon_&_Schuster | description | large English-language publisher
Frangipane	Frangipane | description | pastry cream
Black_Pirate	Black_Pirate | description | fictional character from DC Comics
Delfino_Pescara_1936	Delfino_Pescara_1936 | description | Italian association football club
SEAT_Ibiza	SEAT_Ibiza | description | Spanish automobile model
Antwerp	Antwerp | description | municipality in the province of Antwerp, Belgium
Garage_rock	Garage_rock | description | subgenre of rock music
Jakarta	Jakarta | description | capital city and smallest province of Indonesia
Charleston,_West_Virginia	Charleston,_West_Virginia | description | capital city of West Virginia, United States
Tom_Sizemore	Tom_Sizemore | description | American actor && Tom_Sizemore | gender | male
Asajaya	
Turkmenabat_Airport	
George_Winkler	George_Winkler | description | American architect && George_Winkler | gender | male
Newport Pagnell, Buckinghamshire, England, United Kingdom	
San_Francisco_Bay_Area	San_Francisco_Bay_Area | description | metropolitan area in California, United States
Chicken	Chicken | description | domesticated bird kept by humans primarily as a food source
Virtus_Entella	Virtus_Entella | description | Italian association football club
39447000.0	
183309000.0	
234, 330	
Asilomar_Conference_Grounds	Asilomar_Conference_Grounds | description | conference center at "Asilomar State Beach and Conference Grounds"
Friedrichshafen	Friedrichshafen | description | city in Baden-Württemberg, Germany
Psychedelic_folk	Psychedelic_folk | description | music genre
100305.0(minutes)	
French_people	French_people | description | citizens or residents of France
1941-07-03	
Benito_Mussolini	Benito_Mussolini | description | Italian politician and journalist who founded and led the National Fascist Party && Benito_Mussolini | gender | male
Travis_County,_Texas	Travis_County,_Texas | description | county in Texas, United States
Terence_Rattigan	Terence_Rattigan | description | British playwright, screenwriter (1911-1977) && Terence_Rattigan | gender | male
1933-10-17	
Jasper,_Alabama	Jasper,_Alabama | description | city in Walker County, Alabama, United States
Luis_Miguel_Ramis	Luis_Miguel_Ramis | description | Spanish footballer && Luis_Miguel_Ramis | gender | male
San_Sebastián_de_los_Reyes	San_Sebastián_de_los_Reyes | description | minicity in the Community of Madrid, Spain
Soviet_Union	Soviet_Union | description | socialist state in Eurasia from 1922 to 1991
Pleasant_Township,_Steuben_County,_Indiana	Pleasant_Township,_Steuben_County,_Indiana | description | township in Steuben County, Indiana
Hardcore_punk	Hardcore_punk | description | subgenre of punk rock
1st_Regiment_New_Mexico_Volunteer_Cavalry	1st_Regiment_New_Mexico_Volunteer_Cavalry | description | military unit
Republic_of_Ireland	Republic_of_Ireland | description | sovereign state in northwestern Europe covering five-sixths of the island of Ireland
Volkswagen_Polo_Mk3	Volkswagen_Polo_Mk3 | description | car model
360.29 (days)	
Red granite and white marble	
John_Reith,_1st_Baron_Reith	John_Reith,_1st_Baron_Reith | description | British broadcasting executive (1889-1971) && John_Reith,_1st_Baron_Reith | gender | male
Giorgos_Kaminis	Giorgos_Kaminis | description | Greek politician && Giorgos_Kaminis | gender | male
A_Fortress_of_Grey_Ice	A_Fortress_of_Grey_Ice | description | book by J. V. Jones
Fort_Campbell	Fort_Campbell | description | United States Army installation
City_Manager	
14L/32R	
Minotaur_V	Minotaur_V | description | American expendable launch system
