input_triples : ['Abraham_A._Ribicoff | deathPlace | United_States', 'Abraham_A._Ribicoff | birthPlace | United_States', 'United_States | ethnicGroup | African_Americans']				
reference_text : Abraham A. Ribicoff was born and died in the United States where African Americans are an ethnic group.				
				
reference_text : Digital distribution is a service of Lionsgate.				
				
CycleGT-sup Generation : lionsgate  played for  lionsgate  .	yes	yes	no	no
Sent-level factuality probability: 0.02734159305691719				
Prediction : []				
Gold : [(['lionsgate'], 'service', ['digital', 'distribution'])]				
				
				
input_triples : ['1147_Stavropolis | apoapsis | 418476000000.0', '1147_Stavropolis | absoluteMagnitude | 11.5', '1147_Stavropolis | discovered | 1929-06-11']				
reference_text : 1147 Stavropolis discovered on June 11, 1929 has an apoapsis of 418476000000.0 and an absolute magnitude of 11.5.				
				
CycleGT-sup Generation : the celestial body known as  1147 stavropolis  has an epoch date of december 18 , 2009 and an apoapsis of  418476000000 . 0  .	yes	yes	no	no
Sent-level factuality probability: 0.3918749988079071				
Prediction : [(['1147', 'stavropolis'], 'periapsis', ['418476000000', '.', '0'])]				
Gold : [(['1147', 'stavropolis'], 'apoapsis', ['418476000000', '.', '0']), (['1147', 'stavropolis'], 'absolutemagnitude', ['11', '.', '5'])]				
				
				
input_triples : ['Death_on_a_Factory_Farm | editor | Geof_Bartz']				
reference_text : Death on a Factory Farm was edited by Geof Bartz.				
				
CycleGT-sup Generation : the editor of  death on a factory farm  is  geof bartz  .	no			
Sent-level factuality probability: 0.9535719156265259				
Prediction : []				
Gold : [(['death', 'on', 'a', 'factory', 'farm'], 'editor', ['geof', 'bartz'])]				
				
				
input_triples : ['Ciudad_Ayala | type | City', 'Ciudad_Ayala | populationDensity | 1604.0', 'Ciudad_Ayala | utcOffset | −6', 'Ciudad_Ayala | leaderTitle | Governator']				
reference_text : Ciudad Ayala is a city with a UTC offset of -6. The population density of Ciudad Ayala in 1604.0 and the leader of this population is called a governator.				
				
CycleGT-sup Generation : governator  is the leader of  city  , which has a population density of  1604 . 0  . it has a population density of  1604 . 0  and a population density of  1604 . 0  .	no			
Sent-level factuality probability: 0.8079147338867188				
Prediction : []				
Gold : [(['ciudad', 'ayala'], 'type', ['city']), (['ciudad', 'ayala'], 'populationdensity', ['1604', '.', '0']), (['ciudad', 'ayala'], 'leadertitle', ['governator'])]				
				
				
input_triples : ['Adams_County,_Pennsylvania | hasToItsWest | Franklin_County,_Pennsylvania', '11th_Mississippi_Infantry_Monument | established | 2000', '11th_Mississippi_Infantry_Monument | location | Adams_County,_Pennsylvania', '11th_Mississippi_Infantry_Monument | category | Contributing_property', 'Adams_County,_Pennsylvania | hasToItsNorth | Cumberland_County,_Pennsylvania']				
reference_text : The 11th Mississippi Infantry Monument, established in the year 2000, falls under the category of contributing property and is located in Adams County Pennsylvania which is East of Franklin County, Pennsylvania. Adams County also has Cumberland County, Pennsylvania to its north.				
				
CycleGT-sup Generation : the  11th mississippi infantry monument  is located in  adams county , pennsylvania  , which was established in  2000  and is categorised as a  contributing property  . it is categorised as a  contributing property  .	no			
Sent-level factuality probability: 0.9968219995498657				
Prediction : [(['11th', 'mississippi', 'infantry', 'monument'], 'established', ['2000']), (['11th', 'mississippi', 'infantry', 'monument'], 'category', ['contributing', 'property'])]				
Gold : [(['11th', 'mississippi', 'infantry', 'monument'], 'established', ['2000']), (['11th', 'mississippi', 'infantry', 'monument'], 'category', ['contributing', 'property'])]				
				
				
input_triples : ['Super_Capers | language | English_language']				
reference_text : The language of the movie Super Capers is English.				
				
CycleGT-sup Generation : english is spoken in  super capers  .	no			
Sent-level factuality probability: 0.1957978904247284				
Prediction : []				
Gold : []				
				
				
input_triples : ['English_Without_Tears | producer | Anatole_de_Grunwald', 'Anatole_de_Grunwald | birthDate | 1910-12-25']				
reference_text : "English Without Tears" was produced by Anatole de Grunwald, who was born on December 25th 1910.				
				
CycleGT-sup Generation : the  english without tears  , which was born on the 23rd of july , 1927 .	yes	yes	yes	yes
Sent-level factuality probability: 0.07891355454921722				
Prediction : []				
Gold : [(['english', 'without', 'tears'], 'producer', ['anatole', 'de', 'grunwald'])]				
				
				
input_triples : ['Alan_Shepard | birthDate | 1923-11-18', 'Alan_Shepard | nationality | United_States', 'Alan_Shepard | servedAsChiefOfTheAstronautOfficeIn | 1963', 'Alan_Shepard | deathPlace | California', 'Alan_Shepard | selectedByNasa | 1959', 'Alan_Shepard | birthPlace | New_Hampshire', 'Alan_Shepard | award | Distinguished_Service_Medal_(United_States_Navy)']				
reference_text : Alan Shepard was an American, born on November 18, 1923 in New Hampshire. He was selected by NASA in 1959, and was the Chief of the Astronaut Office in 1963. The United States Navy awarded him the Distinguished Service Medal. He died in California.				
				
CycleGT-sup Generation : alan shepard  was born in  new hampshire  on november 18th , 1923 . he was selected by nasa in  1963  and died in  1963  . he died in  1963  .	yes	yes	yes	yes
Sent-level factuality probability: 0.932747483253479				
Prediction : [(['alan', 'shepard'], 'nationality', ['united', 'states']), (['alan', 'shepard'], 'servedaschiefoftheastronautofficein', ['1963']), (['alan', 'shepard'], 'deathplace', ['california']), (['alan', 'shepard'], 'selectedbynasa', ['1959']), (['alan', 'shepard'], 'birthplace', ['new', 'hampshire'])]				
Gold : [(['alan', 'shepard'], 'nationality', ['united', 'states']), (['alan', 'shepard'], 'servedaschiefoftheastronautofficein', ['1963']), (['alan', 'shepard'], 'deathplace', ['california']), (['alan', 'shepard'], 'selectedbynasa', ['1959']), (['alan', 'shepard'], 'birthplace', ['new', 'hampshire'])]				
				
				
input_triples : ['Turn_Me_On_(album) | precededBy | Let_It_Breed', 'Turn_Me_On_(album) | runtime | 35.1']				
reference_text : The album Turn Me On, which has a runtime of 35.1 minutes, is preceded by the album Let It Breed.				
				
CycleGT-sup Generation : let it breed  , which was preceded by  let it breed  , is a sequel to  35 . 1  .	yes	yes	no	no
Sent-level factuality probability: 0.5127158164978027				
Prediction : []				
Gold : []				
				
				
input_triples : ['Hypermarcas | location | Brazil', 'Hypermarcas | type | S.A._(corporation)', 'Hypermarcas | subsidiary | Mantecorp', 'Hypermarcas | netIncome | 108600000', 'Hypermarcas | numberOfEmployees | 10252', 'Hypermarcas | location | São_Paulo']				
reference_text : Hypermarcas S.A. (a Brazilian company located in São Paulo) is a 10252 employee enterprise with net income of 108,600,000. The company has a subsidiary Mantecorp.				
				
CycleGT-sup Generation : hypermarcas  , a type of s . a . corporation with a net income of 108 , 600 , 000 and has a subsidiary called  mantecorp  .	no			
Sent-level factuality probability: 0.9332117438316345				
Prediction : [(['hypermarcas'], 'type', ['brazil']), (['hypermarcas'], 'subsidiary', ['mantecorp']), (['hypermarcas'], 'numberofemployees', ['10252']), (['hypermarcas'], 'location', ['são', 'paulo'])]				
Gold : [(['hypermarcas'], 'location', ['brazil']), (['hypermarcas'], 'subsidiary', ['mantecorp']), (['hypermarcas'], 'numberofemployees', ['10252']), (['hypermarcas'], 'location', ['são', 'paulo'])]				
				
				
input_triples : ['Justin_Whalin | occupation | Presenter']				
reference_text : Justin Whalin was a presenter.				
				
CycleGT-sup Generation : justin whalin  is a  presenter  .	no			
Sent-level factuality probability: 0.7743253111839294				
Prediction : []				
Gold : [(['justin', 'whalin'], 'occupation', ['presenter'])]				
				
				
input_triples : ['Nie_Haisheng | mission | Shenzhou_10', 'Nie_Haisheng | mission | Shenzhou_6', 'Nie_Haisheng | birthDate | 1964-10-13', 'Nie_Haisheng | birthPlace | Zaoyang']				
reference_text : Nie Haisheng was born on 10/13/1964 in Zaoyang. Nie Haisheng was a crew member on Shenzhou 6 and took part in the Shenzhou 10 mission.				
				
CycleGT-sup Generation : shenzhou 10  was born on october 17th , 1933 in  zaoyang  and served as a crew member on  1964 - 10 - 13  . he served as a crew member on  1964 - 10 - 13  .	yes	yes	no	no
Sent-level factuality probability: 0.33040955662727356				
Prediction : []				
Gold : [(['nie', 'haisheng'], 'mission', ['shenzhou', '10']), (['nie', 'haisheng'], 'mission', ['shenzhou', '6']), (['nie', 'haisheng'], 'birthplace', ['zaoyang'])]				
				
				
input_triples : ['Death_on_a_Factory_Farm | director | Tom_Simon', 'Death_on_a_Factory_Farm | producer | Tom_Simon', 'Death_on_a_Factory_Farm | broadcastedBy | HBO', 'Death_on_a_Factory_Farm | editor | Geof_Bartz', 'Death_on_a_Factory_Farm | runtime | 83.0']				
reference_text : The HBO film Death on a Factory Farm was produced and directed by Tom Simon. The film, which runs 83 minutes, was edited by Geof Bartz.				
				
CycleGT-sup Generation : the  death on a factory farm  , which is  tom simon  in  hbo  , has a total of  83 . 0  and a  83 . 0  . it is also known as  hbo  .	yes	yes	no	no
Sent-level factuality probability: 0.5109230875968933				
Prediction : []				
Gold : [(['death', 'on', 'a', 'factory', 'farm'], 'producer', ['tom', 'simon']), (['death', 'on', 'a', 'factory', 'farm'], 'broadcastedby', ['hbo']), (['death', 'on', 'a', 'factory', 'farm'], 'editor', ['geof', 'bartz'])]				
				
				
input_triples : ['Nord_(Year_of_No_Light_album) | followedBy | Live_at_Roadburn_2008_(Year_of_No_Light_album)', 'Nord_(Year_of_No_Light_album) | genre | Sludge_metal', 'Nord_(Year_of_No_Light_album) | producer | Year_of_No_Light']				
reference_text : Live at Roadburn 2008 was preceded by Nord, an album produced by Year of No Light, which is in the sludge metal genre.				
				
CycleGT-sup Generation : the novel andra , which was followed by  sludge metal  , is a member of the order of  sludge metal  and has the title of the order of  sludge metal  .	yes	yes	yes	yes
Sent-level factuality probability: 0.08209667354822159				
Prediction : []				
Gold : []				
				
				
input_triples : ['Trane | location | Swords,_Dublin', 'Swords,_Dublin | leaderTitle | County Manager']				
reference_text : The title of the leader of Swords, Dublin, where Trane is located, is County Manager.				
				
CycleGT-sup Generation : trane  is located in  swords , dublin  , where the  county manager  is the leader .	no			
Sent-level factuality probability: 0.991868257522583				
Prediction : [(['trane'], 'location', ['swords', ',', 'dublin']), (['swords', ',', 'dublin'], 'leadertitle', ['county', 'manager'])]				
Gold : [(['trane'], 'location', ['swords', ',', 'dublin']), (['swords', ',', 'dublin'], 'leadertitle', ['county', 'manager'])]				
				
				
input_triples : ['Akeem_Ayers | draftRound | 2', 'Akeem_Ayers | debutTeam | Tennessee_Titans']				
reference_text : Akeem Ayers was in draft round 2 and made his debut for the Tennessee Titans.				
				
CycleGT-sup Generation : akeem ayers  made his debut for the  tennessee titans  and was drafted in  2  .	no			
Sent-level factuality probability: 0.965254008769989				
Prediction : [(['akeem', 'ayers'], 'debutteam', ['tennessee', 'titans'])]				
Gold : [(['akeem', 'ayers'], 'debutteam', ['tennessee', 'titans'])]				
				
				
input_triples : ['Expect_a_Miracle | artist | Brian_Kelly_(composer_&_pianist)', 'Expect_a_Miracle | producer | Brian_Kelly_(composer_&_pianist)']				
reference_text : Expect a Miracle was recorded and produced by Brian Kelly.				
				
CycleGT-sup Generation : the celestial body known as  expect a miracle  has a mass of which is  brian kelly ( composer & pianist )  .	yes	yes	yes	yes
Sent-level factuality probability: 0.08011361956596375				
Prediction : []				
Gold : []				
				
				
input_triples : ['1147_Stavropolis | apoapsis | 418476000000.0', '1147_Stavropolis | orbitalPeriod | 1249.6', '1147_Stavropolis | discoverer | Grigory_Neujmin', '1147_Stavropolis | absoluteMagnitude | 11.5']				
reference_text : Grigory Neujmin discovered the asteroid 1147 Stavropolis of an absolute magnitude of 11.5, with 418476000000.0 apoapsis and 1249.6 days orbital period.				
				
CycleGT-sup Generation : the celestial body known as  1147 stavropolis  has an orbital period of  418476000000 . 0  . it has an orbital period of  418476000000 . 0  and an orbital period of  418476000000 . 0  . it was discovered by  grigory neujmin  .	yes	yes	yes	yes
Sent-level factuality probability: 0.5234872698783875				
Prediction : [(['1147', 'stavropolis'], 'periapsis', ['418476000000', '.', '0']), (['grigory', 'neujmin'], 'periapsis', ['418476000000', '.', '0'])]				
Gold : [(['1147', 'stavropolis'], 'apoapsis', ['418476000000', '.', '0']), (['1147', 'stavropolis'], 'orbitalperiod', ['1249', '.', '6']), (['1147', 'stavropolis'], 'discoverer', ['grigory', 'neujmin']), (['1147', 'stavropolis'], 'absolutemagnitude', ['11', '.', '5'])]				
				
				
input_triples : ['Bootleg_Series_Volume_1:_The_Quine_Tapes | producer | The_Velvet_Underground', 'Bootleg_Series_Volume_1:_The_Quine_Tapes | recordLabel | Polydor_Records', 'Bootleg_Series_Volume_1:_The_Quine_Tapes | recordLabel | Universal_Music_Group']				
reference_text : The producer of the album Bootleg Series Volume 1: The Quine Tapes (recorded under the Polydor Records label on Universal Music Group) was the Velvet Underground.				
				
CycleGT-sup Generation : andrew white ' s record label is  polydor records  and is signed to the record label  polydor records  .	yes	yes	no	no
Sent-level factuality probability: 0.0634177178144455				
Prediction : [(['bootleg', 'series', 'volume', '1', ':', 'the', 'quine', 'tapes'], 'genre', ['universal', 'music', 'group']), (['polydor', 'records'], 'parentcompany', ['universal', 'music', 'group'])]				
Gold : [(['bootleg', 'series', 'volume', '1', ':', 'the', 'quine', 'tapes'], 'producer', ['the', 'velvet', 'underground']), (['bootleg', 'series', 'volume', '1', ':', 'the', 'quine', 'tapes'], 'recordlabel', ['polydor', 'records']), (['bootleg', 'series', 'volume', '1', ':', 'the', 'quine', 'tapes'], 'recordlabel', ['universal', 'music', 'group'])]				
				
				
input_triples : ['Train_(band) | formerBandMember | Charlie_Colin']				
reference_text : Charlie Colin is the former member of Train.				
				
CycleGT-sup Generation : charlie colin  is a national of the comic book character with a .	yes	no	yes	no
Sent-level factuality probability: 0.04119762405753136				
Prediction : []				
Gold : []				
				
				
input_triples : ['Mermaid_(Train_song) | genre | Pop_rock', 'Mermaid_(Train_song) | musicalBand | Train_(band)', 'Mermaid_(Train_song) | runtime | 3.16']				
reference_text : Mermaid is a pop rock song by Train. It is three minutes and sixteen seconds long.				
				
CycleGT-sup Generation : the singer andra , whose genre is  pop rock  , is a performer of the music genre  pop rock  .	yes	yes	yes	yes
Sent-level factuality probability: 0.14489227533340454				
Prediction : []				
Gold : []				
				
				
input_triples : ['Abraham_A._Ribicoff | spouse | Ruth Ribicoff', 'Abraham_A._Ribicoff | nationality | American', 'Abraham_A._Ribicoff | birthPlace | United_States', 'Abraham_A._Ribicoff | office | United States Secretary of Health, Education, and Welfare']				
reference_text : Abraham A. Ribicoff, whose spouse is Ruth Ribicoff, is an American citizen and was born in the USA. He worked for the United States Secretary of Health, Education, and Welfare office.				
				
CycleGT-sup Generation : abraham a ribicoff was born in the u . s . he worked as the  united states secretary of health , education , and welfare  and was married to  ruth ribicoff  .	no			
Sent-level factuality probability: 0.9909769296646118				
Prediction : [(['abraham', 'a', '.', 'ribicoff'], 'spouse', ['ruth', 'ribicoff']), (['abraham', 'a', '.', 'ribicoff'], 'nationality', ['american']), (['abraham', 'a', '.', 'ribicoff'], 'deathplace', ['united', 'states'])]				
Gold : [(['abraham', 'a', '.', 'ribicoff'], 'spouse', ['ruth', 'ribicoff']), (['abraham', 'a', '.', 'ribicoff'], 'nationality', ['american']), (['abraham', 'a', '.', 'ribicoff'], 'birthplace', ['united', 'states'])]				
				
				
input_triples : ['English_Without_Tears | producer | Anatole_de_Grunwald', 'English_Without_Tears | writer | Anatole_de_Grunwald']				
reference_text : "English Without Tears" was produced and written by Anatole de Grunwald.				
				
CycleGT-sup Generation : the  english without tears  of  anatole de grunwald  is the  english without tears  .	yes	yes	no	no
Sent-level factuality probability: 0.8158986568450928				
Prediction : []				
Gold : [(['english', 'without', 'tears'], 'writer', ['anatole', 'de', 'grunwald'])]				
				
				
input_triples : ['Ciudad_Ayala | country | Mexico', 'Ciudad_Ayala | timeZone | Pacific_Daylight_Time', 'Ciudad_Ayala | timeZone | Pacific_Standard_Time_Zone']				
reference_text : Ciudad Ayala located in the country of Mexico uses the Pacific Standard Time Zone and Pacific Daylight Time.				
				
CycleGT-sup Generation : ciudad ayala  is a popular in  mexico  in  mexico  . it has the time zone of  pacific standard time zone  .	yes	yes	no	no
Sent-level factuality probability: 0.6304131746292114				
Prediction : []				
Gold : [(['ciudad', 'ayala'], 'country', ['mexico']), (['ciudad', 'ayala'], 'timezone', ['pacific', 'daylight', 'time']), (['ciudad', 'ayala'], 'timezone', ['pacific', 'standard', 'time', 'zone'])]				
